year,race_date,race_name,track_name,driver_name,car_number,finish_position,starting_position,laps_completed,laps_led,status,manufacturer,avg_finish_last_5,avg_finish_at_track,wins_at_track,poles_at_track,season_wins,season_top5s,season_top10s,avg_running_position,driver_rating,mid_running_position,closer_running_position,best_running_position,worst_running_position,pass_differential,green_flag_passes,green_flag_times_passed,quality_passes,fastest_laps,laps_in_top_15,total_laps,laps_in_top_15_pct,laps_led_pct
2022,2022-04-17,April Bristol,Bristol Motor Speedway (DIRT),Corey LaJoie,7,19,26,200,0,Running,Chevrolet,28.0,15.0,0,0,0,1,1,25.0,54.7,25,22,19,32,5,85,80,0,0,0,250,0.0,0.0
2022,2022-04-17,April Bristol,Bristol Motor Speedway (DIRT),Daniel Suarez,99,12,21,200,64,Running,Chevrolet,16.4,15.0,0,0,0,2,3,14.0,88.0,1,17,1,26,5,75,70,18,7,98,250,0.392,0.256
2022,2022-04-17,April Bristol,Bristol Motor Speedway (DIRT),Denny Hamlin,11,35,34,200,0,Running,Toyota,17.8,15.0,0,0,1,1,1,32.0,33.5,35,35,15,34,4,30,26,0,0,1,91,0.011,0.0
2022,2022-04-17,April Bristol,Bristol Motor Speedway (DIRT),Erik Jones,43,24,14,200,0,Running,Chevrolet,16.8,15.0,0,0,0,1,2,22.0,57.5,32,19,13,31,-40,221,261,2,0,24,250,0.096,0.0
2022,2022-04-17,April Bristol,Bristol Motor Speedway (DIRT),Harrison Burton,21,20,24,200,0,Running,Ford,23.0,15.0,0,0,0,0,0,23.0,50.8,23,20,13,32,-1,111,112,1,0,4,250,0.016,0.0
2022,2022-04-17,April Bristol,Bristol Motor Speedway (DIRT),JJ Yeley,15,30,29,200,0,Running,Chevrolet,33.5,15.0,0,0,0,0,0,23.3,57.0,26,28,1,30,-2,103,105,5,0,18,221,0.0814,0.0
2022,2022-04-17,April Bristol,Bristol Motor Speedway (DIRT),Joey Logano,22,3,10,200,0,Running,Ford,13.4,15.0,0,0,0,2,4,6.0,116.2,8,4,2,12,-3,34,37,34,4,250,250,1.0,0.0
2022,2022-04-17,April Bristol,Bristol Motor Speedway (DIRT),Josh Williams,78,25,36,200,0,Running,Chevrolet,15.0,15.0,0,0,0,0,0,29.9,40.0,30,23,22,36,-2,53,55,0,0,0,250,0.0,0.0
2022,2022-04-17,April Bristol,Bristol Motor Speedway (DIRT),Justin Allgaier,77,36,27,200,0,Running,Chevrolet,15.0,15.0,0,0,0,0,0,33.5,32.3,36,36,25,33,-8,27,35,0,0,0,74,0.0,0.0
2022,2022-04-17,April Bristol,Bristol Motor Speedway (DIRT),Justin Haley,31,14,6,200,0,Running,Chevrolet,20.6,15.0,0,0,0,0,0,14.0,87.0,18,16,5,21,-15,96,111,50,0,155,250,0.62,0.0
2022,2022-04-17,April Bristol,Bristol Motor Speedway (DIRT),Kevin Harvick,4,34,32,200,0,Running,Ford,10.8,15.0,0,0,0,1,3,33.7,26.0,34,34,23,36,5,22,17,0,0,0,100,0.0,0.0
2022,2022-04-17,April Bristol,Bristol Motor Speedway (DIRT),Kurt Busch,45,32,13,200,0,Running,Toyota,16.2,15.0,0,0,0,2,4,19.5,73.3,15,32,7,29,-8,96,104,14,0,95,211,0.4502,0.0
2022,2022-04-17,April Bristol,Bristol Motor Speedway (DIRT),Kyle Busch,18,1,11,200,1,Running,Toyota,16.8,15.0,0,0,0,1,5,16.8,131.2,5,2,1,26,13,57,44,56,13,249,250,0.996,0.004
2022,2022-04-17,April Bristol,Bristol Motor Speedway (DIRT),Kyle Larson,5,4,5,200,27,Running,Chevrolet,23.4,15.0,0,0,1,3,3,7.0,136.0,3,7,1,24,19,48,29,31,27,217,250,0.868,0.108
2022,2022-04-17,April Bristol,Bristol Motor Speedway (DIRT),Martin Truex Jr,19,21,30,200,0,Running,Toyota,15.2,15.0,0,0,0,1,4,26.8,54.6,24,26,9,31,7,87,80,0,1,1,250,0.004,0.0
2022,2022-04-17,April Bristol,Bristol Motor Speedway (DIRT),Michael McDowell,34,9,17,200,0,Running,Ford,23.8,15.0,0,0,0,0,1,13.0,73.7,12,11,6,23,11,85,74,55,0,161,250,0.644,0.0
2022,2022-04-17,April Bristol,Bristol Motor Speedway (DIRT),Noah Gragson,16,27,28,200,0,Running,Chevrolet,34.0,15.0,0,0,0,0,0,30.8,40.0,33,27,21,34,0,32,32,0,0,0,248,0.0,0.0
2022,2022-04-17,April Bristol,Bristol Motor Speedway (DIRT),Ricky Stenhouse Jr,47,29,16,200,0,Running,Chevrolet,30.2,15.0,0,0,0,0,1,18.8,80.8,13,30,8,32,5,80,75,41,6,118,240,0.4917,0.0
2022,2022-04-17,April Bristol,Bristol Motor Speedway (DIRT),Ross Chastain,1,33,33,200,0,Running,Chevrolet,5.8,15.0,0,0,1,5,5,23.1,48.8,6,33,1,33,-2,42,44,13,2,77,150,0.5133,0.0
2022,2022-04-17,April Bristol,Bristol Motor Speedway (DIRT),Ryan Blaney,12,5,25,200,0,Running,Ford,7.6,15.0,0,0,0,3,5,10.3,94.6,11,5,3,25,17,75,58,57,2,204,250,0.816,0.0
2022,2022-04-17,April Bristol,Bristol Motor Speedway (DIRT),Todd Gilliland,38,17,23,200,0,Running,Ford,23.4,15.0,0,0,0,0,0,21.0,62.7,17,21,12,31,10,121,111,23,0,18,250,0.072,0.0
2022,2022-04-17,April Bristol,Bristol Motor Speedway (DIRT),Ty Dillon,42,10,7,200,0,Running,Chevrolet,23.6,15.0,0,0,0,0,0,10.0,118.0,9,12,2,25,14,80,66,58,7,213,250,0.852,0.0
2022,2022-04-17,April Bristol,Bristol Motor Speedway (DIRT),Tyler Reddick,8,2,3,200,99,Running,Toyota,13.2,15.0,0,0,0,2,3,5.4,132.3,10,1,1,17,-2,42,44,42,27,249,250,0.996,0.396
2022,2022-04-17,April Bristol,Bristol Motor Speedway (DIRT),William Byron,24,18,19,200,0,Running,Chevrolet,7.0,15.0,0,0,2,4,4,16.7,64.7,20,13,5,23,-1,78,79,23,0,82,250,0.328,0.0
2022,2022-09-17,September Bristol,Bristol Motor Speedway,AJ Allmendinger,16,7,13,200,0,Running,Chevrolet,10.6,15.0,0,0,0,1,4,13.1,81.0,16,7,3,25,-7,103,110,52,3,305,500,0.61,0.0
2022,2022-09-17,September Bristol,Bristol Motor Speedway,Alex Bowman,48,32,3,200,0,Running,Chevrolet,12.4,6.0,0,0,1,4,12,19.6,73.6,6,32,1,23,3,71,68,60,5,240,277,0.8664,0.0
2022,2022-09-17,September Bristol,Bristol Motor Speedway,Aric Almirola,10,28,1,200,36,Running,Ford,18.0,23.0,0,0,0,2,7,18.84,58.1,21,28,1,31,-12,50,62,20,10,128,418,0.3062,0.0861
2022,2022-09-17,September Bristol,Bristol Motor Speedway,Austin Cindric,2,20,9,200,0,Running,Ford,11.2,16.0,0,0,1,5,8,26.51,45.5,31,22,9,36,-5,38,43,0,1,44,493,0.0892,0.0
2022,2022-09-17,September Bristol,Bristol Motor Speedway,Austin Dillon,3,31,28,200,0,Running,Chevrolet,13.0,31.0,0,0,1,4,8,25.34,47.1,8,31,7,32,-9,104,113,11,1,35,279,0.1254,0.0
2022,2022-09-17,September Bristol,Bristol Motor Speedway,BJ McLeod,78,24,33,200,0,Running,Chevrolet,24.6,15.0,0,0,0,0,1,28.91,32.3,30,24,23,36,1,8,7,0,0,0,491,0.0,0.0
2022,2022-09-17,September Bristol,Bristol Motor Speedway,Brad Keselowski,6,13,10,200,109,Running,Ford,20.2,11.0,0,0,0,0,4,8.22,107.6,13,14,1,20,6,68,62,43,52,417,499,0.8357,0.2184
2022,2022-09-17,September Bristol,Bristol Motor Speedway,Bubba Wallace,45,29,14,200,0,Running,Toyota,13.8,28.0,0,0,1,5,8,23.57,81.1,35,29,2,35,-20,36,56,23,12,143,408,0.3505,0.0
2022,2022-09-17,September Bristol,Bristol Motor Speedway,Chase Briscoe,14,14,2,200,0,Running,Ford,23.8,22.0,0,0,1,3,4,10.57,83.4,3,13,2,19,4,85,81,73,2,476,498,0.9558,0.0
2022,2022-09-17,September Bristol,Bristol Motor Speedway,Chase Elliott,9,2,23,200,0,Running,Chevrolet,17.0,8.0,0,0,4,10,17,10.99,96.3,4,2,2,28,25,154,129,92,16,378,500,0.756,0.0
2022,2022-09-17,September Bristol,Bristol Motor Speedway,Chris Buescher,17,1,20,200,169,Running,Ford,16.0,15.0,0,0,0,2,8,5.7,133.3,14,1,1,20,22,66,44,57,61,449,500,0.898,0.338
2022,2022-09-17,September Bristol,Bristol Motor Speedway,Christopher Bell,20,4,8,200,143,Running,Toyota,10.8,7.0,0,0,1,9,16,5.08,131.0,1,5,1,19,24,84,60,73,85,476,500,0.952,0.286
2022,2022-09-17,September Bristol,Bristol Motor Speedway,Cody Ware,51,17,32,200,0,Running,Ford,26.6,26.0,0,0,0,0,1,23.79,42.7,27,18,14,33,-5,64,69,3,0,41,497,0.0825,0.0
2022,2022-09-17,September Bristol,Bristol Motor Speedway,Cole Custer,41,8,11,200,0,Running,Ford,17.8,13.0,0,1,0,0,2,12.22,83.7,17,8,2,32,-2,78,80,45,5,402,500,0.804,0.0
2022,2022-09-17,September Bristol,Bristol Motor Speedway,Corey LaJoie,7,15,31,200,0,Running,Chevrolet,28.4,19.0,0,0,0,1,1,21.81,50.7,25,15,5,34,-13,84,97,4,0,83,497,0.167,0.0
2022,2022-09-17,September Bristol,Bristol Motor Speedway,Daniel Suarez,99,19,29,200,0,Running,Chevrolet,15.2,12.0,0,0,1,6,11,18.72,54.8,11,21,5,33,-30,110,140,59,0,167,494,0.3381,0.0
2022,2022-09-17,September Bristol,Bristol Motor Speedway,Denny Hamlin,11,9,4,200,0,Running,Toyota,10.6,35.0,0,0,2,7,9,8.65,98.7,24,9,1,25,12,54,42,46,17,442,500,0.884,0.0
2022,2022-09-17,September Bristol,Bristol Motor Speedway,Erik Jones,43,21,24,200,0,Running,Chevrolet,18.4,24.0,0,0,1,3,10,24.2,44.2,28,19,8,32,-2,100,102,0,0,2,492,0.0041,0.0
2022,2022-09-17,September Bristol,Bristol Motor Speedway,Harrison Burton,21,16,27,200,0,Running,Ford,25.0,20.0,0,0,0,1,2,22.06,56.5,15,17,6,35,8,52,44,14,0,47,497,0.0946,0.0
2022,2022-09-17,September Bristol,Bristol Motor Speedway,JJ Yeley,15,23,36,200,0,Running,Chevrolet,31.4,30.0,0,0,0,0,0,30.17,32.5,32,25,23,36,5,11,6,0,0,0,491,0.0,0.0
2022,2022-09-17,September Bristol,Bristol Motor Speedway,Joey Logano,22,27,15,200,0,Running,Ford,8.4,3.0,0,0,2,8,13,16.09,61.7,18,26,4,30,-13,101,114,50,0,191,437,0.4371,0.0
2022,2022-09-17,September Bristol,Bristol Motor Speedway,Justin Haley,31,12,19,200,0,Running,Chevrolet,21.0,14.0,0,0,0,1,2,15.58,70.2,19,12,6,32,-9,112,121,55,4,340,500,0.68,0.0
2022,2022-09-17,September Bristol,Bristol Motor Speedway,Kevin Harvick,4,10,7,200,0,Running,Ford,20.4,34.0,0,0,2,7,13,6.86,104.5,10,11,2,21,19,64,45,57,37,485,500,0.97,0.0
2022,2022-09-17,September Bristol,Bristol Motor Speedway,Kyle Busch,18,34,21,200,0,Running,Toyota,21.4,1.0,1,0,1,6,13,21.87,69.1,5,34,3,25,10,84,74,68,9,192,269,0.7138,0.0
2022,2022-09-17,September Bristol,Bristol Motor Speedway,Kyle Larson,5,5,5,200,34,Running,Chevrolet,14.4,4.0,0,0,2,10,14,6.0,117.4,9,4,1,17,17,109,92,109,43,495,500,0.99,0.068
2022,2022-09-17,September Bristol,Bristol Motor Speedway,Landon Cassill,77,22,35,200,0,Running,Chevrolet,21.4,15.0,0,0,0,1,1,28.9,37.0,29,23,22,36,7,15,8,0,0,0,492,0.0,0.0
2022,2022-09-17,September Bristol,Bristol Motor Speedway,Martin Truex Jr,19,36,22,200,0,Running,Toyota,14.8,21.0,0,0,0,4,13,27.09,43.4,33,36,8,22,10,51,41,11,7,72,198,0.3636,0.0
2022,2022-09-17,September Bristol,Bristol Motor Speedway,Michael McDowell,34,11,18,200,0,Running,Ford,17.8,9.0,0,0,0,1,11,13.86,74.7,12,10,5,27,-5,76,81,33,0,338,500,0.676,0.0
2022,2022-09-17,September Bristol,Bristol Motor Speedway,Ricky Stenhouse Jr,47,33,26,200,0,Running,Chevrolet,24.8,29.0,0,0,0,1,5,26.2,48.5,22,33,13,29,2,111,109,13,0,32,276,0.1159,0.0
2022,2022-09-17,September Bristol,Bristol Motor Speedway,Ross Chastain,1,6,12,200,0,Running,Chevrolet,19.8,33.0,0,0,2,10,15,10.78,89.5,2,6,2,25,10,86,76,61,8,406,500,0.812,0.0
2022,2022-09-17,September Bristol,Bristol Motor Speedway,Ryan Blaney,12,30,6,200,9,Running,Ford,14.2,5.0,0,0,0,8,13,29.22,54.2,36,30,1,36,5,22,17,20,12,91,338,0.2692,0.0266
2022,2022-09-17,September Bristol,Bristol Motor Speedway,Todd Gilliland,38,18,30,200,0,Running,Ford,27.8,17.0,0,0,0,1,1,21.17,46.7,20,20,9,31,-7,108,115,16,1,51,496,0.1028,0.0
2022,2022-09-17,September Bristol,Bristol Motor Speedway,Ty Dillon,42,26,34,200,0,Running,Chevrolet,18.6,10.0,0,0,0,0,1,22.59,41.7,26,16,9,34,-27,93,120,8,0,20,457,0.0438,0.0
2022,2022-09-17,September Bristol,Bristol Motor Speedway,Ty Gibbs,23,35,25,200,0,Running,Toyota,24.8,15.0,0,0,0,0,1,30.86,41.7,34,35,14,35,-10,59,69,0,9,4,265,0.0151,0.0
2022,2022-09-17,September Bristol,Bristol Motor Speedway,Tyler Reddick,8,25,17,200,0,Running,Toyota,15.6,2.0,0,0,2,9,12,21.6,52.2,23,27,2,30,-12,90,102,22,1,84,469,0.1791,0.0
2022,2022-09-17,September Bristol,Bristol Motor Speedway,William Byron,24,3,16,200,0,Running,Chevrolet,16.2,18.0,0,0,2,4,7,9.27,99.3,7,3,2,23,9,89,80,69,7,424,500,0.848,0.0
2023,2023-04-09,April Bristol,Bristol Motor Speedway (DIRT),AJ Allmendinger,16,16,29,200,0,Running,Chevrolet,23.0,7.0,0,0,0,0,1,29.58,42.0,35,24,15,35,5,88,83,1,0,1,250,0.004,0.0
2023,2023-04-09,April Bristol,Bristol Motor Speedway (DIRT),Alex Bowman,48,29,17,200,0,Running,Chevrolet,7.4,19.0,0,0,0,3,6,12.46,75.7,9,8,7,29,-2,102,104,90,0,211,248,0.8508,0.0
2023,2023-04-09,April Bristol,Bristol Motor Speedway (DIRT),Aric Almirola,10,31,19,200,0,Running,Ford,24.4,25.5,0,1,0,0,0,15.7,77.0,10,32,1,32,2,87,85,61,4,130,240,0.5417,0.0
2023,2023-04-09,April Bristol,Bristol Motor Speedway (DIRT),Austin Cindric,2,19,7,200,0,Running,Ford,15.2,18.0,0,0,0,0,2,20.1,60.0,22,26,5,34,-11,112,123,16,0,71,250,0.284,0.0
2023,2023-04-09,April Bristol,Bristol Motor Speedway (DIRT),Austin Dillon,3,3,2,200,0,Running,Chevrolet,24.2,31.0,0,0,0,0,1,4.26,121.1,3,3,1,11,10,64,54,62,24,250,250,1.0,0.0
2023,2023-04-09,April Bristol,Bristol Motor Speedway (DIRT),BJ McLeod,78,26,37,200,0,Running,Chevrolet,31.6,24.0,0,0,0,0,0,32.27,31.8,31,29,25,37,5,60,55,0,0,0,250,0.0,0.0
2023,2023-04-09,April Bristol,Bristol Motor Speedway (DIRT),Brad Keselowski,6,17,33,200,0,Running,Ford,16.4,12.0,0,0,0,1,3,28.99,42.7,33,21,17,36,10,103,93,0,0,0,250,0.0,0.0
2023,2023-04-09,April Bristol,Bristol Motor Speedway (DIRT),Bubba Wallace,23,12,11,200,0,Running,Toyota,20.8,28.5,0,0,0,1,1,13.11,78.8,17,15,2,22,-3,86,89,53,1,149,250,0.596,0.0
2023,2023-04-09,April Bristol,Bristol Motor Speedway (DIRT),Chase Briscoe,14,5,14,200,0,Running,Ford,17.2,18.0,0,0,0,0,1,6.59,107.2,8,5,1,15,1,56,55,53,8,250,250,1.0,0.0
2023,2023-04-09,April Bristol,Bristol Motor Speedway (DIRT),Chris Buescher,17,18,28,200,0,Running,Ford,21.8,8.0,1,0,0,1,2,23.3,57.5,20,14,11,37,2,116,114,16,0,38,250,0.152,0.0
2023,2023-04-09,April Bristol,Bristol Motor Speedway (DIRT),Christopher Bell,20,1,4,200,100,Running,Toyota,9.8,5.5,0,0,0,4,5,3.95,139.6,5,1,1,12,6,50,44,47,30,250,250,1.0,0.4
2023,2023-04-09,April Bristol,Bristol Motor Speedway (DIRT),Corey LaJoie,7,30,35,200,0,Running,Chevrolet,16.4,17.0,0,0,0,1,1,32.4,38.7,36,31,18,37,-3,37,40,0,0,0,247,0.0,0.0
2023,2023-04-09,April Bristol,Bristol Motor Speedway (DIRT),Daniel Suarez,99,25,34,200,0,Running,Chevrolet,22.2,15.5,0,0,0,1,3,28.51,37.0,30,27,17,36,3,121,118,0,0,0,250,0.0,0.0
2023,2023-04-09,April Bristol,Bristol Motor Speedway (DIRT),Denny Hamlin,11,22,30,200,0,Running,Toyota,15.2,22.0,0,0,0,0,2,25.45,42.8,23,28,6,35,-7,142,149,8,0,19,250,0.076,0.0
2023,2023-04-09,April Bristol,Bristol Motor Speedway (DIRT),Erik Jones,43,14,18,200,0,Running,Chevrolet,20.4,22.5,0,0,0,0,1,23.93,58.2,19,22,13,36,0,119,119,6,0,8,250,0.032,0.0
2023,2023-04-09,April Bristol,Bristol Motor Speedway (DIRT),Harrison Burton,21,15,20,200,0,Running,Ford,27.2,18.0,0,0,0,0,0,23.58,57.5,25,19,15,33,-7,111,118,4,0,8,250,0.032,0.0
2023,2023-04-09,April Bristol,Bristol Motor Speedway (DIRT),JJ Yeley,15,20,3,200,0,Running,Chevrolet,29.6,26.5,0,0,0,0,0,23.91,46.8,32,30,3,32,-19,113,132,8,0,45,250,0.18,0.0
2023,2023-04-09,April Bristol,Bristol Motor Speedway (DIRT),Joey Logano,22,37,12,200,0,Running,Ford,16.6,15.0,0,0,1,2,4,32.26,33.3,37,37,9,37,6,70,64,10,0,14,96,0.1458,0.0
2023,2023-04-09,April Bristol,Bristol Motor Speedway (DIRT),Jonathan Davenport,13,36,21,200,0,Running,Chevrolet,15.0,15.0,0,0,0,0,0,29.16,41.2,28,36,19,35,-12,107,119,0,0,0,176,0.0,0.0
2023,2023-04-09,April Bristol,Bristol Motor Speedway (DIRT),Josh Berry,9,27,31,200,0,Running,Chevrolet,14.75,15.0,0,0,0,1,2,19.6,61.6,29,9,3,35,-3,130,133,44,2,93,250,0.372,0.0
2023,2023-04-09,April Bristol,Bristol Motor Speedway (DIRT),Justin Haley,31,6,25,200,0,Running,Chevrolet,21.0,13.0,0,0,0,0,1,14.08,86.8,11,12,4,28,25,170,145,129,0,189,250,0.756,0.0
2023,2023-04-09,April Bristol,Bristol Motor Speedway (DIRT),Kevin Harvick,4,9,26,200,0,Running,Ford,13.0,22.0,0,0,0,3,4,24.59,59.8,26,17,9,35,12,119,107,11,1,20,250,0.08,0.0
2023,2023-04-09,April Bristol,Bristol Motor Speedway (DIRT),Kyle Busch,8,32,5,200,6,Running,Chevrolet,9.6,17.5,1,0,1,2,4,7.75,87.2,2,11,1,32,-9,81,90,77,20,227,236,0.9619,0.0254
2023,2023-04-09,April Bristol,Bristol Motor Speedway (DIRT),Kyle Larson,5,35,1,200,75,Running,Chevrolet,10.4,4.5,0,0,1,3,3,15.08,105.5,4,35,1,34,0,53,53,37,32,154,177,0.8701,0.4237
2023,2023-04-09,April Bristol,Bristol Motor Speedway (DIRT),Martin Truex Jr,19,7,27,200,0,Running,Toyota,14.2,28.5,0,0,0,0,1,13.13,84.2,6,10,2,30,11,115,104,73,2,170,250,0.68,0.0
2023,2023-04-09,April Bristol,Bristol Motor Speedway (DIRT),Matt Crafton,51,34,24,200,0,Running,Chevrolet,15.0,15.0,0,0,0,0,0,29.4,34.0,27,34,18,37,-8,103,111,0,0,0,185,0.0,0.0
2023,2023-04-09,April Bristol,Bristol Motor Speedway (DIRT),Michael McDowell,34,11,13,200,0,Running,Ford,15.4,10.0,0,0,0,0,1,14.53,75.8,24,13,5,30,-8,107,115,71,0,169,250,0.676,0.0
2023,2023-04-09,April Bristol,Bristol Motor Speedway (DIRT),Noah Gragson,42,33,36,200,0,Running,Chevrolet,25.6,27.0,0,0,0,0,0,22.5,58.3,16,33,10,36,8,141,133,35,0,46,205,0.2244,0.0
2023,2023-04-09,April Bristol,Bristol Motor Speedway (DIRT),Ricky Stenhouse Jr,47,4,22,200,0,Running,Chevrolet,20.4,31.0,0,0,1,1,2,13.26,90.2,14,7,3,22,18,137,119,94,0,147,250,0.588,0.0
2023,2023-04-09,April Bristol,Bristol Motor Speedway (DIRT),Ross Chastain,1,28,16,200,0,Running,Chevrolet,11.2,19.5,0,0,0,3,4,21.56,46.8,21,25,5,31,-36,111,147,23,0,35,249,0.1406,0.0
2023,2023-04-09,April Bristol,Bristol Motor Speedway (DIRT),Ryan Blaney,12,23,9,200,0,Running,Ford,13.8,17.5,0,0,0,1,3,8.32,89.2,7,4,2,29,0,108,108,97,3,242,250,0.968,0.0
2023,2023-04-09,April Bristol,Bristol Motor Speedway (DIRT),Ryan Preece,41,24,8,200,0,Running,Ford,22.6,15.0,0,0,0,0,0,17.55,69.1,34,20,3,35,6,75,69,22,1,102,250,0.408,0.0
2023,2023-04-09,April Bristol,Bristol Motor Speedway (DIRT),Todd Gilliland,38,8,15,200,0,Running,Ford,20.6,17.5,0,0,0,0,1,16.42,90.8,18,6,1,37,18,76,58,18,1,125,250,0.5,0.0
2023,2023-04-09,April Bristol,Bristol Motor Speedway (DIRT),Ty Dillon,77,21,32,200,0,Running,Chevrolet,31.6,18.0,0,0,0,0,0,19.56,58.5,13,23,4,37,-5,107,112,21,0,75,250,0.3,0.0
2023,2023-04-09,April Bristol,Bristol Motor Speedway (DIRT),Ty Gibbs,54,10,23,200,0,Running,Toyota,15.4,35.0,0,0,0,0,3,19.82,70.7,15,18,10,27,1,137,136,15,0,30,250,0.12,0.0
2023,2023-04-09,April Bristol,Bristol Motor Speedway (DIRT),Tyler Reddick,45,2,6,200,69,Running,Toyota,8.0,13.5,0,0,1,3,3,4.76,122.7,1,2,1,16,7,66,59,64,35,250,250,1.0,0.276
2023,2023-04-09,April Bristol,Bristol Motor Speedway (DIRT),William Byron,24,13,10,200,0,Running,Chevrolet,12.6,10.5,0,0,2,3,3,11.6,87.5,12,16,5,18,-20,119,139,102,0,232,250,0.928,0.0
2023,2023-09-16,September Bristol,Bristol Motor Speedway,AJ Allmendinger,16,30,22,200,0,Running,Chevrolet,20.4,11.5,0,0,0,2,5,31.7,31.4,34,30,20,36,-9,14,23,0,2,0,491,0.0,0.0
2023,2023-09-16,September Bristol,Bristol Motor Speedway,Alex Bowman,48,13,13,200,0,Running,Chevrolet,15.4,22.33,0,0,0,4,9,11.2,84.7,11,13,3,18,0,51,51,44,2,483,499,0.9679,0.0
2023,2023-09-16,September Bristol,Bristol Motor Speedway,Aric Almirola,10,18,26,200,0,Running,Ford,20.6,27.33,0,1,0,1,3,17.5,63.7,17,18,13,28,-5,72,77,36,0,127,499,0.2545,0.0
2023,2023-09-16,September Bristol,Bristol Motor Speedway,Austin Cindric,2,32,29,200,0,Running,Ford,26.0,18.33,0,0,0,0,3,33.5,27.7,36,32,27,36,-2,5,7,0,4,0,488,0.0,0.0
2023,2023-09-16,September Bristol,Bristol Motor Speedway,Austin Dillon,3,17,18,200,0,Running,Chevrolet,26.6,21.67,0,0,0,1,6,19.8,58.2,22,17,13,32,-2,62,64,5,2,8,499,0.016,0.0
2023,2023-09-16,September Bristol,Bristol Motor Speedway,BJ McLeod,78,31,34,200,0,Running,Chevrolet,31.6,25.0,0,0,0,0,0,33.2,26.0,35,31,31,36,-2,8,10,0,0,0,490,0.0,0.0
2023,2023-09-16,September Bristol,Bristol Motor Speedway,Brad Keselowski,6,8,6,200,0,Running,Ford,10.4,13.67,0,0,0,6,13,13.9,88.1,19,10,4,32,15,128,113,67,7,319,500,0.638,0.0
2023,2023-09-16,September Bristol,Bristol Motor Speedway,Bubba Wallace,23,14,9,200,0,Running,Toyota,16.2,23.0,0,0,0,4,7,13.4,82.5,18,14,1,26,8,54,46,28,8,359,499,0.7194,0.0
2023,2023-09-16,September Bristol,Bristol Motor Speedway,Carson Hocevar,42,11,16,200,0,Running,Chevrolet,24.33,15.0,0,0,0,0,0,12.6,84.0,5,9,5,27,-5,62,67,44,22,372,499,0.7455,0.0
2023,2023-09-16,September Bristol,Bristol Motor Speedway,Chase Briscoe,14,27,14,200,0,Running,Ford,21.0,13.67,0,0,0,3,6,24.9,46.7,28,28,12,32,7,61,54,11,9,90,495,0.1818,0.0
2023,2023-09-16,September Bristol,Bristol Motor Speedway,Chase Elliott,9,7,7,200,0,Running,Chevrolet,10.4,5.0,0,0,0,7,12,10.3,90.4,10,7,3,23,-10,62,72,54,2,396,500,0.792,0.0
2023,2023-09-16,September Bristol,Bristol Motor Speedway,Chris Buescher,17,4,20,200,1,Running,Ford,9.8,11.33,1,0,3,7,13,8.1,104.1,7,4,1,22,0,38,38,28,25,411,500,0.822,0.002
2023,2023-09-16,September Bristol,Bristol Motor Speedway,Christopher Bell,20,3,1,200,187,Running,Toyota,11.8,4.0,1,0,1,6,14,2.7,134.6,1,3,1,9,9,17,8,16,66,500,500,1.0,0.374
2023,2023-09-16,September Bristol,Bristol Motor Speedway,Corey LaJoie,7,25,10,200,48,Running,Chevrolet,20.6,21.33,0,0,0,1,2,16.9,71.0,13,25,1,26,7,52,45,15,14,230,497,0.4628,0.0966
2023,2023-09-16,September Bristol,Bristol Motor Speedway,Daniel Suarez,99,21,24,200,0,Running,Chevrolet,19.0,18.67,0,0,0,3,8,25.1,45.2,24,22,9,35,-16,73,89,0,6,1,498,0.002,0.0
2023,2023-09-16,September Bristol,Bristol Motor Speedway,Denny Hamlin,11,1,2,200,142,Running,Toyota,14.8,22.0,0,0,2,10,13,5.5,130.8,4,1,1,30,14,56,42,31,75,444,500,0.888,0.284
2023,2023-09-16,September Bristol,Bristol Motor Speedway,Erik Jones,43,24,31,200,0,Running,Chevrolet,19.0,19.67,0,0,0,1,7,20.2,59.1,14,23,5,33,-6,73,79,26,25,166,497,0.334,0.0
2023,2023-09-16,September Bristol,Bristol Motor Speedway,Harrison Burton,21,28,32,200,0,Running,Ford,30.4,17.0,0,0,0,0,2,26.4,37.7,25,26,18,36,-9,44,53,0,0,0,495,0.0,0.0
2023,2023-09-16,September Bristol,Bristol Motor Speedway,JJ Yeley,15,26,35,200,0,Running,Chevrolet,29.0,24.33,0,0,0,0,1,29.5,35.1,30,27,26,36,2,46,44,0,3,0,495,0.0,0.0
2023,2023-09-16,September Bristol,Bristol Motor Speedway,Joey Logano,22,34,28,200,0,Running,Ford,13.2,22.33,0,0,1,9,14,28.7,42.7,31,34,5,33,-17,22,39,4,3,50,262,0.1908,0.0
2023,2023-09-16,September Bristol,Bristol Motor Speedway,Justin Haley,31,35,19,200,0,Running,Chevrolet,25.6,10.67,0,0,0,1,5,28.2,41.3,27,35,11,34,3,45,42,5,0,6,261,0.023,0.0
2023,2023-09-16,September Bristol,Bristol Motor Speedway,Kevin Harvick,4,29,21,200,0,Running,Ford,16.6,17.67,0,0,0,6,12,27.0,40.6,33,29,16,33,-26,72,98,0,2,0,495,0.0,0.0
2023,2023-09-16,September Bristol,Bristol Motor Speedway,Kyle Busch,8,20,15,200,0,Running,Chevrolet,15.0,22.33,1,0,3,8,15,18.8,64.7,23,20,8,30,12,78,66,10,1,121,498,0.243,0.0
